iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,458,458,1,0
2,9801.0000,421,421,1,0
3,9702.9902,420,420,1,0
4,9605.9600,397,397,1,0
5,9509.9004,389,389,1,0
6,9414.8018,375,375,1,0
7,9320.6543,364,364,1,0
8,9227.4482,361,361,1,0
9,9135.1738,402,361,1,1
10,9043.8223,389,361,1,0
11,8953.3838,476,361,1,1
12,8863.8496,388,361,1,0
13,8775.2109,367,361,1,0
14,8687.4590,427,361,1,1
15,8600.5850,445,361,1,1
16,8514.5791,439,361,1,0
17,8429.4336,446,361,1,1
18,8345.1396,410,361,1,0
19,8261.6885,399,361,1,0
20,8179.0718,445,361,1,1
21,8097.2812,452,361,1,1
22,8016.3086,546,361,1,1
23,7936.1455,523,361,1,0
24,7856.7842,449,361,1,0
25,7778.2163,470,361,1,1
26,7700.4341,540,361,1,1
27,7623.4297,536,361,1,0
28,7547.1953,491,361,1,0
29,7471.7236,481,361,1,0
30,7397.0063,647,361,1,1
31,7323.0361,530,361,1,0
32,7249.8057,526,361,1,0
33,7177.3076,530,361,1,1
34,7105.5347,509,361,1,0
35,7034.4795,498,361,1,0
36,6964.1348,578,361,1,1
37,6894.4937,461,361,1,0
38,6825.5488,497,361,1,1
39,6757.2935,491,361,1,0
40,6689.7207,573,361,1,1
41,6622.8237,577,361,1,1
42,6556.5957,446,361,1,0
43,6491.0298,380,361,1,0
44,6426.1196,403,361,1,1
45,6361.8584,443,361,1,1
46,6298.2397,512,361,1,1
47,6235.2573,439,361,1,0
48,6172.9048,494,361,1,1
49,6111.1758,465,361,1,0
50,6050.0640,481,361,1,1
51,5989.5635,573,361,1,1
52,5929.6680,520,361,1,0
53,5870.3716,545,361,1,1
54,5811.6680,528,361,1,0
55,5753.5513,511,361,1,0
56,5696.0156,514,361,1,1
57,5639.0557,435,361,1,0
58,5582.6650,461,361,1,1
59,5526.8384,576,361,1,1
60,5471.5698,517,361,1,0
61,5416.8540,459,361,1,0
62,5362.6855,409,361,1,0
63,5309.0586,448,361,1,1
64,5255.9683,413,361,1,0
65,5203.4087,452,361,1,1
66,5151.3745,506,361,1,1
67,5099.8608,497,361,1,0
68,5048.8623,473,361,1,0
69,4998.3735,448,361,1,0
70,4948.3896,468,361,1,1
71,4898.9058,461,361,1,0
72,4849.9170,449,361,1,0
73,4801.4180,530,361,1,1
74,4753.4038,531,361,1,1
75,4705.8696,530,361,1,0
76,4658.8110,452,361,1,0
77,4612.2231,492,361,1,1
78,4566.1011,475,361,1,0
79,4520.4399,492,361,1,1
80,4475.2354,503,361,1,1
81,4430.4829,487,361,1,0
82,4386.1782,529,361,1,1
83,4342.3164,482,361,1,0
84,4298.8931,557,361,1,1
85,4255.9043,508,361,1,0
86,4213.3452,524,361,1,1
87,4171.2119,501,361,1,0
88,4129.5000,435,361,1,0
89,4088.2051,485,361,1,1
90,4047.3230,491,361,1,1
91,4006.8499,520,361,1,1
92,3966.7815,446,361,1,0
93,3927.1138,362,361,1,0
94,3887.8428,359,359,1,0
95,3848.9644,397,359,1,1
96,3810.4749,523,359,1,1
97,3772.3701,403,359,1,0
98,3734.6465,388,359,1,0
99,3697.3000,369,359,1,0
100,3660.3271,386,359,1,1
101,3623.7239,438,359,1,1
102,3587.4866,407,359,1,0
103,3551.6118,400,359,1,0
104,3516.0957,480,359,1,1
105,3480.9348,419,359,1,0
106,3446.1255,453,359,1,1
107,3411.6643,394,359,1,0
108,3377.5476,410,359,1,1
109,3343.7722,370,359,1,0
110,3310.3345,447,359,1,1
111,3277.2312,432,359,1,0
112,3244.4590,482,359,1,1
113,3212.0144,500,359,1,1
114,3179.8943,498,359,1,0
115,3148.0955,439,359,1,0
116,3116.6145,505,359,1,1
117,3085.4485,414,359,1,0
118,3054.5940,444,359,1,1
119,3024.0481,438,359,1,0
120,2993.8076,522,359,1,1
121,2963.8696,479,359,1,0
122,2934.2310,447,359,1,0
123,2904.8887,521,359,1,1
124,2875.8398,557,359,1,1
125,2847.0815,582,359,1,1
126,2818.6108,487,359,1,0
127,2790.4248,487,359,1,0
128,2762.5205,447,359,1,0
129,2734.8953,451,359,1,1
130,2707.5464,439,359,1,0
131,2680.4709,419,359,1,0
132,2653.6663,415,359,1,0
133,2627.1296,421,359,1,1
134,2600.8584,414,359,1,0
135,2574.8499,434,359,1,1
136,2549.1013,473,359,1,1
137,2523.6104,493,359,1,1
138,2498.3743,496,359,1,1
139,2473.3906,523,359,1,1
140,2448.6567,538,359,1,1
141,2424.1702,465,359,1,0
142,2399.9285,550,359,1,1
143,2375.9292,461,359,1,0
144,2352.1699,459,359,1,0
145,2328.6482,407,359,1,0
146,2305.3618,435,359,1,1
147,2282.3081,398,359,1,0
148,2259.4851,393,359,1,0
149,2236.8904,428,359,1,1
150,2214.5215,476,359,1,1
151,2192.3762,569,359,1,1
152,2170.4524,511,359,1,0
153,2148.7478,469,359,1,0
154,2127.2603,449,359,1,0
155,2105.9878,536,359,1,1
156,2084.9280,538,359,1,1
157,2064.0786,581,359,1,1
158,2043.4379,478,359,1,0
159,2023.0035,537,359,1,1
160,2002.7736,567,359,1,1
161,1982.7458,491,359,1,0
162,1962.9185,551,359,1,1
163,1943.2893,551,359,1,0
164,1923.8564,403,359,1,0
165,1904.6179,387,359,1,0
166,1885.5718,388,359,1,1
167,1866.7161,412,359,1,1
168,1848.0490,440,359,1,1
169,1829.5685,458,359,1,1
170,1811.2728,411,359,1,0
171,1793.1602,386,359,1,0
172,1775.2285,384,359,1,0
173,1757.4762,446,359,1,1
174,1739.9015,406,359,1,0
