iteration,makespan
0,20249
1,20249
2,20249
3,20249
4,20249
5,20249
6,20249
7,20249
8,20249
9,20249
10,20249
11,20249
12,20249
13,20249
14,20249
15,20249
16,20249
17,20249
18,20249
19,20249
20,20249
21,20249
22,20249
23,20249
24,20249
25,20249
26,20249
27,20249
28,20249
29,20249
30,20249
31,20249
32,20249
33,20249
34,20249
35,20249
36,20249
37,20249
38,20249
39,20249
40,20249
41,20249
42,20249
43,20249
44,20249
45,20249
46,20249
47,20249
48,20249
49,20249
50,20249
51,20249
52,20249
53,20249
54,20249
55,20249
56,20249
57,20249
58,20249
59,20249
60,20249
61,20249
62,20249
63,20249
64,20249
65,20249
66,20249
67,20249
68,20249
69,20249
70,20249
71,20249
72,20249
73,20249
74,20249
75,20249
76,20249
77,20249
78,20249
79,20249
80,20249
81,20249
82,20249
83,20249
84,20249
85,20249
86,20249
87,20249
88,20249
89,20249
90,20249
91,20249
92,20249
93,20249
94,20249
95,20249
96,20249
97,20249
98,20249
99,20249
100,20249
101,20249
102,20249
103,20249
104,20249
105,20249
106,20249
107,20249
108,20249
109,20249
110,20249
111,20249
112,20249
113,20249
114,20249
115,20249
116,20249
117,20249
118,20249
119,20249
120,20249
121,20249
122,20249
123,20249
124,20249
125,20249
126,20249
127,20249
128,20249
129,20249
130,20249
131,20249
132,20249
133,20249
134,20249
135,20249
136,20249
137,20249
138,20249
139,20249
140,20249
141,20249
142,20249
143,20249
144,20249
145,20249
146,20249
147,20249
148,20249
149,20249
150,20249
151,20249
152,20249
153,20249
154,20249
155,20249
156,20249
157,20249
158,20249
159,20249
160,20249
161,20249
162,20249
163,20249
164,20249
165,20249
166,20249
167,20249
168,20249
169,20249
170,20249
171,20249
172,20249
173,20249
174,20249
175,20249
176,20249
177,20249
178,20249
179,20249
180,20249
181,20249
182,20249
183,20249
184,20249
185,20249
186,20249
187,20249
188,20249
189,20249
190,20249
191,20249
192,20249
193,20249
194,20249
195,20249
196,20249
197,20249
198,20249
199,20249
200,20249
201,20249
202,20249
203,20249
204,20249
